연도,시도,65-69세,70-74세,75-79세,80-84세,85세이상,region,광역지자체,기초지자체,교육인원,행정구역,2025년07월_전체,2025년07월_남자,2025년07월_여자,2025년07월_65세이상전체,2025년07월_65세이상남자,2025년07월_65세이상여자,구분,Unnamed: 1,기관수,프로그램수,학습자수,교강사수,사무직원수
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,해운대구,3577.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,이동형 교육,2355.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,강서구,3810.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,금정구,3106.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,기장군,2678.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,남구,5116.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,동구,6546.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,동래구,4463.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,부산진구,6552.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,북구,3023.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,사상구,9530.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,사하구,5512.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,서구,3574.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,수영구,3256.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,연제구,3754.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,영도구,2405.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,중구,2408.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,해운대구,3577.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2023.0,부산 Busan,48702.0,38673.0,31046.0,26224.0,16013.0,부산광역시,부산광역시,이동형 교육,2355.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,강남구,282.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,강동구,6393.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,강북구,2194.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,강서구,3211.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,관악구,325.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,광진구,957.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,구로구,2765.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,금천구,617.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,노원구,1413.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,도봉구,2592.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,동대문구,756.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,동작구,830.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,마포구,3431.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,서대문구,490.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,서초구,275.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,성동구,816.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,성북구,1477.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,송파구,1265.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,양천구,1019.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,영등포구,696.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,용산구,871.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,은평구,1473.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,종로구,690.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,중구,370.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,중랑구,1067.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,서울 Seoul,88603.0,69505.0,57712.0,45157.0,30904.0,서울특별시,서울특별시,이동형 교육,1691.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,강남구,282.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,강동구,6393.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,강북구,2194.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,강서구,3211.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,관악구,325.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,광진구,957.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,구로구,2765.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,금천구,617.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,노원구,1413.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,도봉구,2592.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,동대문구,756.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,동작구,830.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,마포구,3431.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,서대문구,490.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,서초구,275.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,성동구,816.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,성북구,1477.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,송파구,1265.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,양천구,1019.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,영등포구,696.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,용산구,871.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,은평구,1473.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,종로구,690.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,중구,370.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,중랑구,1067.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2023.0,서울 Seoul,94163.0,71418.0,59669.0,49167.0,34782.0,서울특별시,서울특별시,이동형 교육,1691.0,서울특별시  (1100000000),9323492.0,4495747.0,4827745.0,1866826.0,825983.0,1040843.0,,,,,,,
2022.0,세종 Sejong,2140.0,1512.0,1207.0,1059.0,871.0,세종특별자치시,세종특별자치시,세종특별자치시,1194.5,세종특별자치시  (3600000000),392154.0,195253.0,196901.0,46968.0,21306.0,25662.0,,,,,,,
2023.0,세종 Sejong,2392.0,1651.0,1273.0,1155.0,966.0,세종특별자치시,세종특별자치시,세종특별자치시,1194.5,세종특별자치시  (3600000000),392154.0,195253.0,196901.0,46968.0,21306.0,25662.0,,,,,,,
,,,,,,,시도,,,,,,,,,,,시도,서울,1856.0,140677.0,18791062.0,28632.0,9838.0
2022.0,울산 Ulsan,11156.0,8111.0,5909.0,4405.0,2703.0,울산광역시,울산광역시,남구,1194.5,울산광역시  (3100000000),1093317.0,563050.0,530267.0,196921.0,91793.0,105128.0,,,,,,,
2022.0,울산 Ulsan,11156.0,8111.0,5909.0,4405.0,2703.0,울산광역시,울산광역시,동구,1781.0,울산광역시  (3100000000),1093317.0,563050.0,530267.0,196921.0,91793.0,105128.0,,,,,,,
2022.0,울산 Ulsan,11156.0,8111.0,5909.0,4405.0,2703.0,울산광역시,울산광역시,북구,1028.0,울산광역시  (3100000000),1093317.0,563050.0,530267.0,196921.0,91793.0,105128.0,,,,,,,
2022.0,울산 Ulsan,11156.0,8111.0,5909.0,4405.0,2703.0,울산광역시,울산광역시,울주군,3084.0,울산광역시  (3100000000),1093317.0,563050.0,530267.0,196921.0,91793.0,105128.0,,,,,,,
2022.0,울산 Ulsan,11156.0,8111.0,5909.0,4405.0,2703.0,울산광역시,울산광역시,중구,2006.0,울산광역시  (3100000000),1093317.0,563050.0,530267.0,196921.0,91793.0,105128.0,,,,,,,
2023.0,울산 Ulsan,12043.0,8632.0,6334.0,4954.0,2969.0,울산광역시,울산광역시,남구,1194.5,울산광역시  (3100000000),1093317.0,563050.0,530267.0,196921.0,91793.0,105128.0,,,,,,,
2023.0,울산 Ulsan,12043.0,8632.0,6334.0,4954.0,2969.0,울산광역시,울산광역시,동구,1781.0,울산광역시  (3100000000),1093317.0,563050.0,530267.0,196921.0,91793.0,105128.0,,,,,,,
2023.0,울산 Ulsan,12043.0,8632.0,6334.0,4954.0,2969.0,울산광역시,울산광역시,북구,1028.0,울산광역시  (3100000000),1093317.0,563050.0,530267.0,196921.0,91793.0,105128.0,,,,,,,
2023.0,울산 Ulsan,12043.0,8632.0,6334.0,4954.0,2969.0,울산광역시,울산광역시,울주군,3084.0,울산광역시  (3100000000),1093317.0,563050.0,530267.0,196921.0,91793.0,105128.0,,,,,,,
2023.0,울산 Ulsan,12043.0,8632.0,6334.0,4954.0,2969.0,울산광역시,울산광역시,중구,2006.0,울산광역시  (3100000000),1093317.0,563050.0,530267.0,196921.0,91793.0,105128.0,,,,,,,
2022.0,인천 Incheon,28165.0,20192.0,16766.0,13504.0,9779.0,인천광역시,인천광역시,강화군,225.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2022.0,인천 Incheon,28165.0,20192.0,16766.0,13504.0,9779.0,인천광역시,인천광역시,계양구,4355.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2022.0,인천 Incheon,28165.0,20192.0,16766.0,13504.0,9779.0,인천광역시,인천광역시,남동구,10346.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2022.0,인천 Incheon,28165.0,20192.0,16766.0,13504.0,9779.0,인천광역시,인천광역시,동구,209.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2022.0,인천 Incheon,28165.0,20192.0,16766.0,13504.0,9779.0,인천광역시,인천광역시,미추홀구,932.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2022.0,인천 Incheon,28165.0,20192.0,16766.0,13504.0,9779.0,인천광역시,인천광역시,부평구,1441.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2022.0,인천 Incheon,28165.0,20192.0,16766.0,13504.0,9779.0,인천광역시,인천광역시,서구,1175.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2022.0,인천 Incheon,28165.0,20192.0,16766.0,13504.0,9779.0,인천광역시,인천광역시,연수구,2028.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2022.0,인천 Incheon,28165.0,20192.0,16766.0,13504.0,9779.0,인천광역시,인천광역시,옹진군,50.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2022.0,인천 Incheon,28165.0,20192.0,16766.0,13504.0,9779.0,인천광역시,인천광역시,중구,975.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2023.0,인천 Incheon,31145.0,21167.0,17681.0,14729.0,10906.0,인천광역시,인천광역시,강화군,225.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2023.0,인천 Incheon,31145.0,21167.0,17681.0,14729.0,10906.0,인천광역시,인천광역시,계양구,4355.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2023.0,인천 Incheon,31145.0,21167.0,17681.0,14729.0,10906.0,인천광역시,인천광역시,남동구,10346.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2023.0,인천 Incheon,31145.0,21167.0,17681.0,14729.0,10906.0,인천광역시,인천광역시,동구,209.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2023.0,인천 Incheon,31145.0,21167.0,17681.0,14729.0,10906.0,인천광역시,인천광역시,미추홀구,932.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2023.0,인천 Incheon,31145.0,21167.0,17681.0,14729.0,10906.0,인천광역시,인천광역시,부평구,1441.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2023.0,인천 Incheon,31145.0,21167.0,17681.0,14729.0,10906.0,인천광역시,인천광역시,서구,1175.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2023.0,인천 Incheon,31145.0,21167.0,17681.0,14729.0,10906.0,인천광역시,인천광역시,연수구,2028.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2023.0,인천 Incheon,31145.0,21167.0,17681.0,14729.0,10906.0,인천광역시,인천광역시,옹진군,50.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
2023.0,인천 Incheon,31145.0,21167.0,17681.0,14729.0,10906.0,인천광역시,인천광역시,중구,975.0,인천광역시  (2800000000),3041215.0,1519326.0,1521889.0,558240.0,250953.0,307287.0,,,,,,,
,,,,,,,전국,,,,전국  (1000000000),1959241.0,998278.0,960963.0,494355.0,218279.0,275793.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,강진군,303.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,고흥군,494.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,곡성군,365.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,광양시,5246.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도 ,구례군,1162.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,나주시,1519.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,담양군,442.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,목포시,6143.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,무안군,8057.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,보성군,2833.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,순천시,9453.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,신안군,243.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,여수시,2694.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,영광군,348.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,영암군,349.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,완도군,613.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,장성군,570.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,장흥군,1012.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,진도군,555.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
2022.0,전남 Jeonnam,22949.0,22493.0,23555.0,24850.0,19456.0,전라남도,전라남도,함평군,1476.0,전라남도  (4600000000),1782183.0,900012.0,882171.0,497966.0,217030.0,280936.0,,,,,,,
